takenAt,watermark,battery,temperature,humidity
2021-06-23 10:07:26.288185,0,13.63306,13.7,56.1
2021-06-23 10:08:27.030101,1,13.61452,13.7,56.1
2021-06-23 10:09:27.753510,0,13.63306,13.7,56.1
2021-06-23 10:10:28.476816,1,13.63306,13.7,56.1
2021-06-23 10:11:29.201339,0,13.63306,13.7,56.1
2021-06-23 10:12:29.923915,0,13.63306,13.7,56.2
2021-06-23 10:13:30.649102,0,13.61452,13.7,56.2
2021-06-23 10:14:31.372134,1,13.63306,13.7,56.2
2021-06-23 10:15:32.094778,0,13.61452,13.7,56.3
2021-06-23 10:16:32.818667,0,13.63306,13.6,56.3
2021-06-23 10:17:33.542454,0,13.61452,13.6,56.3
2021-06-23 10:18:34.146443,0,13.61452,13.6,56.3
2021-06-23 10:19:34.868698,1,13.63306,13.6,56.3
2021-06-23 10:20:35.593309,0,13.63306,13.6,56.3
2021-06-23 10:21:36.316263,0,13.63306,13.6,56.3
2021-06-23 10:22:37.040290,0,13.61452,13.6,56.3
2021-06-23 10:23:37.763634,0,13.63306,13.6,56.4
2021-06-23 10:24:38.488525,0,13.61452,13.6,56.3
2021-06-23 10:25:39.228717,0,13.61452,13.6,56.3
2021-06-23 10:26:39.878971,0,13.63306,13.6,56.3
2021-06-23 10:27:40.677289,0,13.61452,13.6,56.4
2021-06-23 10:28:41.401518,0,13.63306,13.6,56.4
2021-06-23 10:29:42.123859,0,13.61452,13.6,56.4
2021-06-23 10:30:42.848640,0,13.61452,13.5,56.4
2021-06-23 10:31:43.572240,0,13.61452,13.5,56.4
2021-06-23 10:32:44.295490,1,13.63306,13.5,56.4
2021-06-23 10:33:45.020056,0,13.61452,13.5,56.4
2021-06-23 10:34:45.743528,1,13.61452,13.5,56.4
2021-06-23 10:35:46.348990,0,13.61452,13.5,56.4
2021-06-23 10:36:47.072328,0,13.63306,13.5,56.4
2021-06-23 10:37:47.796256,0,13.63306,13.5,56.4
2021-06-23 10:38:48.520492,0,13.63306,13.5,56.4
2021-06-23 10:39:49.243428,0,13.61452,13.5,56.4
2021-06-23 10:40:49.967913,0,13.61452,13.5,56.4
2021-06-23 10:41:50.692059,1,13.63306,13.4,56.4
2021-06-23 10:42:51.430260,2,13.61452,13.5,56.4
2021-06-23 10:43:52.155138,1,13.63306,13.4,56.4
2021-06-23 10:44:52.878164,0,13.61452,13.4,56.4
2021-06-23 10:45:53.602284,0,13.61452,13.4,56.4
2021-06-23 10:46:54.325097,0,13.63306,13.4,56.4
2021-06-23 10:47:55.047524,0,13.61452,13.4,56.4
2021-06-23 10:48:55.773289,1,13.63306,13.4,56.5
2021-06-23 10:49:56.496798,0,13.61452,13.4,56.5
2021-06-23 10:50:57.220167,0,13.63306,13.4,56.5
2021-06-23 10:51:57.944517,0,13.61452,13.4,56.5
2021-06-23 10:52:58.550228,0,13.63306,13.4,56.6
2021-06-23 10:53:59.275300,0,13.63306,13.3,56.5
2021-06-23 10:54:59.999212,0,13.61452,13.3,56.5
2021-06-23 10:56:00.722475,1,13.61452,13.4,56.6
2021-06-23 10:57:01.445461,0,13.63306,13.3,56.5
2021-06-23 10:58:02.169937,0,13.61452,13.3,56.6
2021-06-23 10:59:02.894833,0,13.61452,13.3,56.6
2021-06-23 11:00:03.631199,0,13.61452,13.3,56.6
2021-06-23 11:01:04.354988,0,13.61452,13.3,56.6
2021-06-23 11:02:05.080068,0,13.63306,13.3,56.6
2021-06-23 11:03:05.803497,0,13.61452,13.3,56.6
2021-06-23 11:04:06.528778,0,13.61452,13.3,56.7
2021-06-23 11:05:07.252505,0,13.61452,13.2,56.6
2021-06-23 11:06:08.152101,0,13.61452,13.3,56.7
2021-06-23 11:07:08.598242,1,13.61452,13.2,56.7
2021-06-23 11:08:09.428452,0,13.61452,13.3,56.8
2021-06-23 11:09:10.271261,1,13.61452,13.2,56.7
2021-06-23 11:10:10.951734,0,13.61452,13.2,56.7
2021-06-23 11:11:11.474368,0,13.61452,13.2,56.7
2021-06-23 11:12:12.184051,0,13.61452,13.2,56.7
2021-06-23 11:13:12.904576,1,13.61452,13.2,56.7
2021-06-23 11:14:13.620413,0,13.61452,13.2,56.8
2021-06-23 11:15:14.381162,0,13.61452,13.2,56.8
2021-06-23 11:16:15.104553,0,13.59597,13.2,56.8
2021-06-23 11:17:15.839974,0,13.61452,13.2,56.8
2021-06-23 11:18:16.562733,0,13.59597,13.1,56.8
2021-06-23 11:19:17.287120,0,13.61452,13.2,56.9
2021-06-23 11:20:18.011772,1,13.61452,13.1,56.8
2021-06-23 11:21:18.734692,1,13.61452,13.2,56.9
2021-06-23 11:22:19.458585,1,13.61452,13.1,56.9
2021-06-23 11:23:20.182734,0,13.59597,13.1,56.9
2021-06-23 11:24:21.008299,1,13.59597,13.1,56.9
2021-06-23 11:25:21.732508,0,13.61452,13.1,57
2021-06-23 11:26:22.456504,0,13.61452,13.1,57
2021-06-23 11:27:22.964330,0,13.61452,13.2,57
2021-06-23 11:28:23.688854,1,13.61452,13.1,57
2021-06-23 11:29:24.412637,0,13.61452,13.1,57
2021-06-23 11:30:25.136791,0,13.61452,13.1,57
2021-06-23 11:31:25.861031,0,13.61452,13.1,57.1
2021-06-23 11:32:26.584835,0,13.61452,13.1,57.1
2021-06-23 11:33:27.308387,0,13.59597,13.1,57.1
2021-06-23 11:34:28.143780,0,13.59597,13.1,57.1
2021-06-23 11:35:28.868941,1,13.61452,13.1,57.1
2021-06-23 11:36:29.592119,1,13.61452,13.1,57.1
2021-06-23 11:37:30.315838,1,13.61452,13.1,57.1
2021-06-23 11:38:31.040245,0,13.59597,13.1,57.2
2021-06-23 11:39:31.763677,0,13.61452,13.1,57.2
2021-06-23 11:40:32.489507,0,13.61452,13.1,57.2
2021-06-23 11:41:33.212483,1,13.61452,13.1,57.2
2021-06-23 11:42:33.934210,0,13.59597,13.1,57.2
2021-06-23 11:43:34.445771,0,13.59597,13.1,57.2
2021-06-23 11:44:35.169474,0,13.61452,13.1,57.2
2021-06-23 11:45:35.893750,2,13.59597,13.1,57.2
2021-06-23 11:46:36.617069,0,13.61452,13.1,57.3
2021-06-23 11:47:37.340594,0,13.61452,13.1,57.3
2021-06-23 11:48:38.068669,2,13.61452,13.1,57.3
2021-06-23 11:49:38.789290,0,13.59597,13.1,57.3
2021-06-23 11:50:39.512948,0,13.59597,13.1,57.3
2021-06-23 11:51:40.346370,0,13.59597,13.1,57.3
2021-06-23 11:52:41.070111,1,13.61452,13.1,57.3
2021-06-23 11:53:41.793319,0,13.59597,13.1,57.3
2021-06-23 11:54:42.517186,0,13.61452,13.1,57.3
2021-06-23 11:55:43.241332,0,13.59597,13.1,57.4
2021-06-23 11:56:43.965550,0,13.61452,13.1,57.4
2021-06-23 11:57:44.688658,0,13.61452,13.1,57.4
2021-06-23 11:58:45.412477,1,13.59597,13.1,57.4
2021-06-23 11:59:46.138734,1,13.59597,13.1,57.4
2021-06-23 12:00:46.649824,0,13.61452,13.1,57.5
2021-06-23 12:01:47.374134,1,13.61452,13.1,57.5
2021-06-23 12:02:48.097860,0,13.61452,13.1,57.5
2021-06-23 12:03:48.822131,0,13.59597,13.1,57.5
2021-06-23 12:04:49.545938,0,13.61452,13,57.5
2021-06-23 12:05:50.230912,0,13.61452,13.1,57.5
2021-06-23 12:06:50.996818,0,13.59597,13.1,57.6
2021-06-23 12:07:51.824268,0,13.61452,13.1,57.7
2021-06-23 12:08:52.548020,0,13.61452,13.1,57.7
2021-06-23 12:09:53.272052,0,13.61452,13.1,57.7
2021-06-23 12:10:53.993201,0,13.61452,13.1,57.7
2021-06-23 12:11:54.716061,0,13.61452,13.1,57.7
2021-06-23 12:12:55.438221,2,13.61452,13.1,57.8
2021-06-23 12:13:56.160853,0,13.61452,13.1,57.8
2021-06-23 12:14:56.887459,2,13.61452,13.1,57.8
2021-06-23 12:15:57.607490,1,13.61452,13.1,57.9
2021-06-23 12:16:58.330539,1,13.63306,13.2,57.9
2021-06-23 12:17:58.848124,0,13.63306,13.2,58
2021-06-23 12:18:59.571175,2,13.61452,13.2,58
2021-06-23 12:20:00.293541,0,13.61452,13.2,58
2021-06-23 12:21:01.015327,0,13.61452,13.3,58
2021-06-23 12:22:01.740189,0,13.61452,13.3,58
2021-06-23 12:23:02.462140,0,13.63306,13.3,58
2021-06-23 12:24:03.187764,1,13.63306,13.4,58.1
2021-06-23 12:25:04.013280,1,13.63306,13.4,58.1
2021-06-23 12:26:04.736495,0,13.61452,13.4,58
2021-06-23 12:27:05.460451,0,13.63306,13.4,58
2021-06-23 12:28:06.183375,2,13.61452,13.5,58.1
2021-06-23 12:29:06.907032,0,13.61452,13.5,58.1
2021-06-23 12:30:07.631269,1,13.61452,13.5,58
2021-06-23 12:31:08.363766,0,13.63306,13.5,58.1
2021-06-23 12:32:08.921953,1,13.63306,13.5,58.1
2021-06-23 12:33:09.698280,0,13.65161,13.6,58.3
2021-06-23 12:34:10.518170,0,13.63306,13.6,58.4
2021-06-23 12:35:11.047068,0,13.63306,13.7,58.7
2021-06-23 12:36:11.747854,1,13.65161,13.8,58.9
2021-06-23 12:37:12.462721,0,13.65161,14,59.1
2021-06-23 12:38:13.181525,0,13.65161,14.1,59.1
2021-06-23 12:39:13.899026,1,13.65161,14.3,59.1
2021-06-23 12:40:14.659510,0,13.65161,14.5,59.1
2021-06-23 12:41:15.487666,1,13.65161,14.6,59.1
2021-06-23 12:42:16.210248,1,13.65161,14.8,59.1
2021-06-23 12:43:16.933846,1,13.67016,14.9,59
2021-06-23 12:44:17.657657,0,13.67016,15.1,59.1
2021-06-23 12:45:18.381288,0,13.67016,15.3,59.1
2021-06-23 12:46:19.104720,0,13.68871,15.4,59
2021-06-23 12:47:19.827319,1,13.68871,15.5,58.8
2021-06-23 12:48:20.550543,0,13.68871,15.6,58.6
2021-06-23 12:49:21.275133,0,13.68871,15.7,58.6
2021-06-23 12:50:21.998534,1,13.70726,15.8,58.5
2021-06-23 12:51:22.517875,0,13.68871,16,58.4
2021-06-23 12:52:23.247621,0,13.72581,16.1,58.3
2021-06-23 12:53:23.967311,0,13.72581,16.3,58.2
2021-06-23 12:54:24.657404,0,13.72581,16.5,58
2021-06-23 12:55:25.375275,2,13.72581,16.7,57.8
2021-06-23 12:56:26.136120,0,13.70726,16.9,57.7
2021-06-23 12:57:26.858397,0,13.70726,17.1,57.4
2021-06-23 12:58:27.684441,0,13.70726,17.3,57.2
2021-06-23 12:59:28.407842,1,13.70726,17.5,57
2021-06-23 13:00:29.133959,0,13.72581,17.7,56.7
2021-06-23 13:01:29.678976,0,13.72581,17.9,56.4
2021-06-23 13:02:30.578303,1,13.70726,18.1,56.2
2021-06-23 13:03:31.113129,0,13.74435,18.3,56
2021-06-23 13:04:32.026684,0,13.72581,18.5,55.9
2021-06-23 13:05:32.748456,0,13.74435,18.7,55.7
2021-06-23 13:06:33.471287,0,13.72581,18.9,55.4
2021-06-23 13:07:33.993690,0,13.72581,19.1,55.3
2021-06-23 13:08:34.717779,1,13.72581,19.3,55.1
2021-06-23 13:09:35.439369,0,13.72581,19.5,55
2021-06-23 13:10:36.136046,0,13.72581,19.7,54.8
2021-06-23 13:11:36.887795,0,13.72581,19.9,54.6
2021-06-23 13:12:37.611116,0,13.72581,20.1,54.4
2021-06-23 13:13:38.336015,0,13.72581,20.3,54.2
2021-06-23 13:14:39.003860,0,13.72581,20.5,54
2021-06-23 13:15:39.782857,0,13.74435,20.6,53.8
2021-06-23 13:16:40.606262,1,13.74435,20.8,53.7
2021-06-23 13:17:41.329336,2,13.74435,20.9,53.4
2021-06-23 13:18:42.054244,0,13.74435,21.1,53.3
2021-06-23 13:19:42.777560,0,13.72581,21.1,53
2021-06-23 13:20:43.503527,0,13.78145,21.2,52.9
2021-06-23 13:21:44.227017,0,13.7629,21.3,52.7
2021-06-23 13:22:44.952091,2,13.74435,21.3,52.7
2021-06-23 13:23:45.474746,1,13.74435,21.4,52.6
2021-06-23 13:24:46.201102,1,13.7629,21.4,52.5
2021-06-23 13:25:46.925423,0,13.7629,21.5,52.5
2021-06-23 13:26:47.648314,1,13.7629,21.6,52.4
2021-06-23 13:27:48.373313,0,13.7629,21.7,52.3
2021-06-23 13:28:49.096838,0,13.7629,21.8,52.3
2021-06-23 13:29:49.821707,1,13.7629,21.9,52.2
2021-06-23 13:30:50.545300,0,13.7629,22,52.1
2021-06-23 13:31:51.367243,1,13.7629,22.1,51.9
2021-06-23 13:32:52.092330,0,13.7629,22.3,51.8
2021-06-23 13:33:52.814280,1,13.78145,22.4,51.6
2021-06-23 13:34:53.539223,0,13.8,22.5,51.5
2021-06-23 13:35:54.262678,0,13.78145,22.6,51.2
2021-06-23 13:36:54.986992,0,13.8,22.8,51.1
2021-06-23 13:37:55.709486,0,13.8,22.8,50.9
2021-06-23 13:38:56.433600,0,13.78145,22.9,50.8
2021-06-23 13:39:57.158088,0,13.85564,23,50.8
2021-06-23 13:40:57.683313,0,13.89274,23,50.7
2021-06-23 13:41:58.407485,0,13.94839,23.1,50.6
2021-06-23 13:42:59.134890,0,14.04113,23.2,50.6
2021-06-23 13:43:59.855442,0,14.13387,23.3,50.5
2021-06-23 13:45:00.580904,1,14.22661,23.5,50.5
2021-06-23 13:46:01.303173,0,14.3379,23.7,50.4
2021-06-23 13:47:02.122011,0,14.48629,23.8,50.2
2021-06-23 13:48:02.845745,0,14.56048,23.9,50
2021-06-23 13:49:03.474165,0,14.65322,23.9,49.8
2021-06-23 13:50:04.292326,0,14.70887,24,49.8
2021-06-23 13:51:05.016477,0,14.72742,24.1,49.7
2021-06-23 13:52:05.739714,0,14.78306,24.2,49.7
2021-06-23 13:53:06.462989,0,14.83871,24.3,49.5
2021-06-23 13:54:07.185700,1,14.83871,24.4,49.5
2021-06-23 13:55:07.908464,0,14.89435,24.4,49.5
2021-06-23 13:56:08.456962,1,14.89435,24.4,49.5
2021-06-23 13:57:09.407436,2,14.93145,24.4,49.6
2021-06-23 13:58:10.082166,1,14.95,24.4,49.8
2021-06-23 13:59:10.610493,1,14.96855,24.4,49.9
2021-06-23 14:00:11.298522,2,15.00564,24.4,50
2021-06-23 14:01:12.060338,1,15.02419,24.3,50.1
2021-06-23 14:02:12.731798,1,15.04274,24.2,50.3
2021-06-23 14:03:13.448428,0,15.06129,24.2,50.4
2021-06-23 14:04:14.165268,0,15.09839,24.2,50.5
2021-06-23 14:05:15.039118,1,15.13548,24.1,50.6
2021-06-23 14:06:15.761691,0,15.17258,24.1,50.7
2021-06-23 14:07:16.485029,1,15.20968,24.1,51
2021-06-23 14:08:17.209197,0,15.28387,24,51.1
2021-06-23 14:09:17.931761,1,15.30242,24,51.2
2021-06-23 14:10:18.654925,1,15.26532,23.9,51.3
2021-06-23 14:11:19.378322,0,15.28387,23.9,51.4
2021-06-23 14:12:20.101499,1,15.30242,23.9,51.4
2021-06-23 14:13:20.631547,0,15.28387,23.9,51.3
2021-06-23 14:14:21.353920,1,15.26532,23.9,51.3
2021-06-23 14:15:22.077921,1,15.26532,23.9,51.1
2021-06-23 14:16:22.802486,1,15.24677,24,51.2
2021-06-23 14:17:23.526243,1,15.26532,24.1,51.3
2021-06-23 14:18:24.205434,0,15.30242,24.2,51.3
2021-06-23 14:19:24.922976,1,15.26532,24.4,51.2
2021-06-23 14:20:25.640835,1,15.28387,24.5,50.8
2021-06-23 14:21:26.511325,0,15.28387,24.7,50.4
2021-06-23 14:22:27.234184,0,15.24677,24.9,50
2021-06-23 14:23:27.957528,0,15.26532,25.1,49.6
2021-06-23 14:24:28.682170,1,15.26532,25.3,49.2
2021-06-23 14:25:29.226816,1,15.26532,25.4,48.7
2021-06-23 14:26:29.945267,1,15.26532,25.6,48.5
2021-06-23 14:27:30.664887,0,15.28387,25.8,48.3
2021-06-23 14:28:31.580806,0,15.24677,26,48
2021-06-23 14:29:32.113154,0,15.28387,26.1,47.7
2021-06-23 14:30:32.837655,0,15.24677,26.3,47.4
2021-06-23 14:31:33.561497,1,15.28387,26.4,47.3
2021-06-23 14:32:34.286848,1,15.28387,26.6,47.1
2021-06-23 14:33:35.011059,1,15.26532,26.9,46.9
2021-06-23 14:34:35.736642,1,15.26532,27.1,46.6
2021-06-23 14:35:36.460229,1,15.32097,27.3,46.3
2021-06-23 14:36:37.274476,0,15.26532,27.5,46.1
2021-06-23 14:37:37.998740,0,15.28387,27.6,45.8
2021-06-23 14:38:38.722534,1,15.28387,27.7,45.6
2021-06-23 14:39:39.446757,1,15.26532,27.8,45.6
2021-06-23 14:40:40.171312,0,15.26532,27.9,45.6
2021-06-23 14:41:40.895575,0,15.24677,28.1,45.6
2021-06-23 14:42:41.619479,0,15.28387,28.3,45.5
2021-06-23 14:43:42.343582,0,15.28387,28.5,45.3
2021-06-23 14:44:43.066499,1,15.24677,28.7,45.2
2021-06-23 14:45:43.600248,1,15.32097,28.8,45
2021-06-23 14:46:44.323841,2,15.26532,29,44.8
2021-06-23 14:47:45.048344,0,15.26532,29.2,44.8
2021-06-23 14:48:45.772103,1,15.22822,29.3,44.6
2021-06-23 14:49:46.495726,0,15.22822,29.3,44.4
2021-06-23 14:50:47.179990,1,15.24677,29.4,44.5
2021-06-23 14:51:47.943139,1,15.26532,29.5,44.5
2021-06-23 14:52:48.755230,1,15.24677,29.6,44.5
2021-06-23 14:53:49.480318,1,15.24677,29.7,44.5
2021-06-23 14:54:50.203062,0,15.24677,29.8,44.3
2021-06-23 14:55:50.841076,0,15.24677,30,44.3
2021-06-23 14:56:51.649578,2,15.26532,30.1,44.3
2021-06-23 14:57:52.374605,2,15.24677,30.2,44.3
2021-06-23 14:58:53.098452,1,15.26532,30.3,44.2
2021-06-23 14:59:53.822728,0,15.24677,30.6,44.2
2021-06-23 15:00:54.544269,1,15.26532,30.7,44
2021-06-23 15:01:55.077470,0,15.26532,30.9,43.9
2021-06-23 15:02:55.800379,0,15.28387,31,43.6
2021-06-23 15:03:56.525020,2,15.22822,31,43.4
2021-06-23 15:04:57.247282,2,15.24677,31,43.3
2021-06-23 15:05:57.969782,1,15.26532,31.1,43.2
2021-06-23 15:06:58.693872,1,15.26532,31.1,43.1
2021-06-23 15:07:59.472733,1,15.24677,31.1,43.1
2021-06-23 15:09:00.227245,0,15.24677,31.1,43.1
2021-06-23 15:10:00.950473,1,15.22822,31.1,43
2021-06-23 15:11:01.673695,1,14.70887,31.2,43
2021-06-23 15:12:02.397976,0,14.61613,31.4,43
2021-06-23 15:13:03.122081,1,14.63468,31.5,42.9
2021-06-23 15:14:03.842787,1,14.67177,31.6,42.7
2021-06-23 15:15:04.566979,1,14.65322,31.7,42.6
2021-06-23 15:16:05.290430,0,14.63468,31.8,42.5
2021-06-23 15:17:05.827220,1,14.61613,31.9,42.6
2021-06-23 15:18:06.549833,1,14.63468,32,42.5
2021-06-23 15:19:07.273966,0,14.61613,32.1,42.4
2021-06-23 15:20:07.997378,2,14.63468,32.2,42.3
2021-06-23 15:21:08.772590,1,14.61613,32.3,42.1
2021-06-23 15:22:09.645347,1,14.65322,32.3,42
2021-06-23 15:23:10.320173,1,14.63468,32.5,41.9
2021-06-23 15:24:10.843058,0,14.61613,32.6,41.8
2021-06-23 15:25:11.669057,1,14.63468,32.7,41.8
2021-06-23 15:26:12.271517,0,14.61613,32.8,41.7
2021-06-23 15:27:12.986329,0,14.63468,32.9,41.6
2021-06-23 15:28:13.700199,0,14.61613,32.9,41.4
2021-06-23 15:29:14.420068,0,14.63468,32.8,41.3
2021-06-23 15:30:15.317847,0,14.63468,32.8,41.4
2021-06-23 15:31:16.042900,2,14.63468,32.8,41.4
2021-06-23 15:32:16.578867,2,14.63468,32.8,41.4
2021-06-23 15:33:17.302738,1,14.61613,32.9,41.5
2021-06-23 15:34:18.010413,2,14.61613,33,41.4
2021-06-23 15:35:18.752008,0,14.63468,33,41.3
2021-06-23 15:36:19.476496,0,14.63468,33.1,41.3
2021-06-23 15:37:20.199749,1,14.63468,33.1,41.3
2021-06-23 15:38:20.925400,1,14.63468,33.1,41.2
2021-06-23 15:39:21.594975,1,14.61613,33.1,41.1
2021-06-23 15:40:22.455828,2,14.61613,33.1,41
2021-06-23 15:41:23.096699,0,14.63468,33,41
2021-06-23 15:42:23.930756,0,14.63468,33,41
2021-06-23 15:43:24.463517,1,14.63468,33.1,41
2021-06-23 15:44:25.181791,0,14.61613,33.1,40.8
2021-06-23 15:45:25.896658,1,14.63468,33.2,40.8
2021-06-23 15:46:26.799901,0,14.63468,33.2,40.7
2021-06-23 15:47:27.338233,1,14.65322,33.3,40.7
2021-06-23 15:48:28.066292,2,14.67177,33.4,40.6
2021-06-23 15:49:28.787860,0,14.63468,33.4,40.5
2021-06-23 15:50:29.479640,1,14.63468,33.4,40.5
2021-06-23 15:51:30.200227,1,14.59758,33.4,40.3
2021-06-23 15:52:30.917936,1,14.61613,33.4,40.3
2021-06-23 15:53:31.764177,2,14.61613,33.3,40.3
2021-06-23 15:54:32.486465,0,14.63468,33.3,40.4
2021-06-23 15:55:33.127489,1,14.63468,33.2,40.5
2021-06-23 15:56:33.934386,0,14.63468,33.1,40.5
2021-06-23 15:57:34.658897,0,14.63468,33.1,40.5
2021-06-23 15:58:35.381646,0,14.61613,33.1,40.5
2021-06-23 15:59:36.107166,3,14.63468,33,40.4
2021-06-23 16:00:36.829007,1,14.63468,33,40.5
2021-06-23 16:01:37.553331,1,14.63468,32.9,40.4
2021-06-23 16:02:38.093845,1,14.63468,32.9,40.6
2021-06-23 16:03:38.818813,1,14.65322,32.8,40.6
2021-06-23 16:04:39.543357,0,14.61613,32.8,40.6
2021-06-23 16:05:40.265730,1,14.57903,32.8,40.6
2021-06-23 16:06:40.989786,1,14.52339,32.8,40.6
2021-06-23 16:07:41.713293,0,14.50484,32.8,40.6
2021-06-23 16:08:42.516402,2,14.44919,32.7,40.5
2021-06-23 16:09:43.239665,0,14.43065,32.7,40.6
2021-06-23 16:10:43.962037,0,14.4121,32.7,40.7
2021-06-23 16:11:44.685333,1,14.4121,32.7,40.7
2021-06-23 16:12:45.407660,0,14.4121,32.7,40.7
2021-06-23 16:13:46.133516,1,14.39355,32.7,40.7
2021-06-23 16:14:46.854972,1,14.39355,32.8,40.6
2021-06-23 16:15:47.579904,1,14.35645,32.8,40.6
2021-06-23 16:16:48.301750,1,14.35645,32.8,40.6
2021-06-23 16:17:48.844766,0,14.3379,32.8,40.5
2021-06-23 16:18:49.569098,2,14.3379,32.8,40.6
2021-06-23 16:19:50.292281,1,14.31936,32.8,40.6
2021-06-23 16:20:51.015363,1,14.30081,32.7,40.5
2021-06-23 16:21:51.739094,2,14.30081,32.7,40.6
2021-06-23 16:22:52.462347,1,14.30081,32.7,40.6
2021-06-23 16:23:53.264113,1,14.30081,32.7,40.7
2021-06-23 16:24:53.986837,1,14.30081,32.7,40.7
2021-06-23 16:25:54.711636,1,14.30081,32.8,40.8
2021-06-23 16:26:55.434654,1,14.28226,32.8,40.7
2021-06-23 16:27:56.158319,1,14.30081,32.8,40.6
2021-06-23 16:28:56.881846,1,14.28226,32.9,40.8
2021-06-23 16:29:57.604710,0,14.28226,32.8,40.9
2021-06-23 16:30:58.326611,1,14.26371,32.8,41
2021-06-23 16:31:58.872352,0,14.28226,32.8,41.1
2021-06-23 16:32:59.595927,1,14.28226,32.9,41.3
2021-06-23 16:34:00.322119,0,14.26371,32.9,41.3
2021-06-23 16:35:01.047277,0,14.26371,32.9,41.4
2021-06-23 16:36:01.767133,1,14.28226,33,41.4
2021-06-23 16:37:02.490723,0,14.26371,33.1,41.4
2021-06-23 16:38:03.215448,1,14.26371,33.1,41.3
2021-06-23 16:39:04.014209,0,14.26371,33.1,41.2
2021-06-23 16:40:04.738331,1,14.28226,33.1,41.2
2021-06-23 16:41:05.461774,1,14.28226,33.1,41.3
2021-06-23 16:42:06.108141,0,14.28226,33.1,41.4
2021-06-23 16:43:06.753494,0,14.28226,33.1,41.4
2021-06-23 16:44:07.630447,1,14.28226,33.2,41.5
2021-06-23 16:45:08.443519,0,14.31936,33.2,41.4
2021-06-23 16:46:08.986612,1,14.28226,33.2,41.4
2021-06-23 16:47:09.887339,1,14.30081,33.2,41.5
2021-06-23 16:48:10.566108,2,14.28226,33.1,41.4
2021-06-23 16:49:11.087370,0,14.30081,33,41.4
2021-06-23 16:50:11.768313,0,14.30081,32.9,41.6
2021-06-23 16:51:12.485829,0,14.31936,32.8,41.6
2021-06-23 16:52:13.199630,2,14.3379,32.7,41.8
2021-06-23 16:53:13.916075,0,14.31936,32.6,42
2021-06-23 16:54:14.682005,0,14.30081,32.5,42
2021-06-23 16:55:15.351022,0,14.3379,32.5,42.1
2021-06-23 16:56:16.127796,0,14.30081,32.5,42.2
2021-06-23 16:57:16.925903,1,14.3379,32.5,42.3
2021-06-23 16:58:17.649656,0,14.3379,32.4,42.4
2021-06-23 16:59:18.372332,1,14.35645,32.4,42.5
2021-06-23 17:00:18.935644,0,14.3379,32.4,42.5
2021-06-23 17:01:19.819504,0,14.3379,32.4,42.6
2021-06-23 17:02:20.542672,2,14.375,32.3,42.6
2021-06-23 17:03:21.268100,0,14.3379,32.3,42.7
2021-06-23 17:04:21.811462,1,14.3379,32.2,42.8
2021-06-23 17:05:22.521047,1,14.375,32.2,42.9
2021-06-23 17:06:23.260444,0,14.35645,32.3,42.9
2021-06-23 17:07:23.955466,0,14.3379,32.3,42.9
2021-06-23 17:08:24.677413,1,14.375,32.2,42.9
2021-06-23 17:09:25.388694,1,14.35645,32.3,43
2021-06-23 17:10:26.154694,0,14.35645,32.3,43
2021-06-23 17:11:26.877640,1,14.35645,32.3,43.1
2021-06-23 17:12:27.673366,0,14.35645,32.3,43.1
2021-06-23 17:13:28.397098,2,14.375,32.3,43.1
2021-06-23 17:14:28.976754,0,14.35645,32.3,43.1
2021-06-23 17:15:29.693617,1,14.3379,32.4,43.2
2021-06-23 17:16:30.411040,1,14.31936,32.4,43.3
2021-06-23 17:17:31.291171,0,14.3379,32.5,43.4
2021-06-23 17:18:32.014607,0,14.3379,32.5,43.4
2021-06-23 17:19:32.737200,1,14.35645,32.4,43.3
2021-06-23 17:20:33.277897,2,14.31936,32.4,43.4
2021-06-23 17:21:34.011432,0,14.31936,32.3,43.5
2021-06-23 17:22:34.734475,0,14.31936,32.3,43.6
2021-06-23 17:23:35.457425,0,14.35645,32.3,43.7
2021-06-23 17:24:36.180564,1,14.375,32.2,43.7
2021-06-23 17:25:36.863372,0,14.30081,32.2,43.8
2021-06-23 17:26:37.628595,1,14.3379,32.1,43.7
2021-06-23 17:27:38.422046,0,14.35645,32,43.8
2021-06-23 17:28:39.147761,0,14.35645,31.9,43.9
2021-06-23 17:29:39.869065,2,14.35645,31.9,44.1
2021-06-23 17:30:40.450503,1,14.31936,31.8,44.1
2021-06-23 17:31:41.315928,0,14.35645,31.7,44.2
2021-06-23 17:32:42.039241,1,14.35645,31.6,44.2
2021-06-23 17:33:42.763424,0,14.35645,31.5,44.3
2021-06-23 17:34:43.485513,1,14.35645,31.4,44.5
2021-06-23 17:35:44.210821,1,14.3379,31.4,44.6
2021-06-23 17:36:44.761617,0,14.35645,31.3,44.7
2021-06-23 17:37:45.484156,2,14.3379,31.2,44.7
2021-06-23 17:38:46.208080,2,14.3379,31.1,44.8
2021-06-23 17:39:46.932310,1,14.35645,31.1,44.9
2021-06-23 17:40:47.655448,2,14.35645,31,45
2021-06-23 17:41:48.379406,1,14.35645,30.9,45.2
2021-06-23 17:42:49.101605,1,14.35645,30.9,45.4
2021-06-23 17:43:49.895185,1,14.375,30.8,45.5
2021-06-23 17:44:50.619388,1,14.3379,30.9,45.6
2021-06-23 17:45:51.275066,1,14.3379,30.8,45.6
2021-06-23 17:46:52.066647,0,14.35645,30.8,45.7
